Dates,Beta,Dividend Yield,Earnings Quality,Earnings Yield,Growth,Leverage,Liquidity,Long-Term Reversal,Management Quality,Mid Capitalization,Momentum,Profitability,Prospect,Residual Volatility,Size,Value
1995/12/22,0.00260344,-0.00129629,-0.00007625,0.00012632,-0.00013209,0.00021945,-0.00044428,0.00061369,-0.00089338,-0.00021825,0.00156672,-0.00085002,0.00061886,0.00054478,-0.00110622,0.00030209
1995/12/25,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1995/12/26,-0.00038479,-0.00034451,0.00101838,0.00008450,0.00217525,-0.00082416,0.00098863,0.00151116,0.00069972,0.00115216,0.00177732,-0.00180132,-0.00031244,-0.00051581,0.00018004,0.00051166
1995/12/27,0.00029152,0.00130321,0.00040693,-0.00060241,0.00069215,0.00086600,-0.00157196,0.00030143,-0.00039269,-0.00070059,0.00187020,-0.00048349,-0.00020944,-0.00109520,-0.00161043,-0.00130577
1995/12/28,-0.00186306,-0.00079276,0.00144660,0.00089621,0.00021879,-0.00018586,-0.00068136,0.00034134,-0.00076738,0.00051590,0.00187707,-0.00052482,0.00040244,-0.00184541,0.00014548,-0.00020919
1995/12/29,0.00244579,-0.00071339,-0.00021877,0.00087708,0.00161629,0.00144412,-0.00005616,0.00036384,0.00064927,0.00113056,0.00230699,-0.00039715,0.00060184,0.00167102,-0.00197766,-0.00071939
1996/01/01,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1996/01/02,-0.00028712,0.00102981,-0.00320678,-0.00066476,0.00045094,0.00037571,0.00191617,-0.00111825,0.00120647,-0.00244072,-0.00676120,0.00041677,0.00045894,0.00054627,0.00194793,0.00101209
1996/01/03,-0.00331443,-0.00053245,-0.00031714,0.00020551,-0.00108672,-0.00005711,0.00030297,0.00133308,0.00019320,-0.00163152,-0.00631809,-0.00100549,-0.00121829,-0.00219435,0.00103024,-0.00028580
1996/01/04,-0.00462546,-0.00076163,-0.00022494,0.00131613,-0.00108592,0.00029332,-0.00287346,0.00023173,-0.00031633,-0.00156634,-0.00374129,-0.00058782,-0.00050114,-0.00100996,0.00301384,-0.00053058
1996/01/05,0.00395830,0.00059602,0.00035801,0.00130393,0.00160410,-0.00072477,-0.00220789,-0.00082450,0.00245903,-0.00192988,-0.00026279,-0.00158378,0.00009471,0.00321248,-0.00379798,-0.00092745
1996/01/08,-0.00114621,-0.00012909,0.00025548,-0.00088543,-0.00012420,0.00023800,0.00185906,0.00032114,0.00019334,0.00039612,0.00003194,-0.00145796,0.00023373,-0.00014666,0.00061365,0.00020629
1996/01/09,-0.00955996,-0.00064756,-0.00005023,-0.00027096,-0.00080297,0.00003945,-0.00259149,0.00184275,0.00066955,-0.00172836,-0.00332546,-0.00160060,-0.00133096,-0.00513746,0.00082000,-0.00125670
1996/01/10,-0.00053066,0.00043728,0.00044104,-0.00021310,-0.00038609,0.00055263,-0.00091233,-0.00145239,-0.00010757,-0.00068324,0.00100992,0.00199809,-0.00026568,-0.00031661,-0.00048970,0.00239910
1996/01/11,0.00709237,-0.00057153,0.00081096,-0.00088564,0.00165378,0.00103860,0.00100503,-0.00144265,0.00115933,0.00101430,0.00287883,0.00048881,0.00035997,0.00217840,-0.00058924,0.00108130
1996/01/12,-0.00126756,0.00032821,0.00178681,-0.00177298,0.00041892,0.00055828,-0.00007765,0.00015924,-0.00065442,-0.00072363,0.00089710,0.00010528,-0.00029287,-0.00128770,-0.00020516,0.00098224
1996/01/15,-0.00703555,0.00036433,0.00074808,-0.00048674,-0.00212111,0.00074808,0.00010074,0.00182964,-0.00065126,-0.00192967,-0.00191621,-0.00211770,-0.00136333,-0.00345430,0.00143553,-0.00091017
1996/01/16,0.00333098,0.00026552,-0.00068943,0.00009794,-0.00126412,-0.00049056,-0.00051859,-0.00061772,-0.00022230,-0.00212473,0.00149370,-0.00098163,0.00058264,-0.00036878,0.00513954,-0.00075342
1996/01/17,0.00081649,-0.00047701,0.00102483,-0.00224019,-0.00070890,0.00037553,0.00099816,-0.00084177,-0.00073905,0.00212422,0.00224094,0.00111437,0.00042922,0.00050937,-0.00174681,0.00167854
1996/01/18,-0.00088697,-0.00241443,-0.00062048,-0.00112767,-0.00115311,-0.00034422,0.00110071,-0.00154294,0.00144401,0.00038278,0.00083383,-0.00004598,0.00099949,-0.00002651,0.00090464,0.00013878
1996/01/19,0.00217687,-0.00219844,0.00218033,0.00033885,0.00041808,-0.00035388,0.00195448,-0.00088589,0.00011940,-0.00017823,0.00080564,-0.00002069,0.00121932,-0.00018649,-0.00013277,-0.00083161
1996/01/22,0.00630595,0.00071434,0.00014318,0.00154016,0.00190233,-0.00225105,0.00113694,-0.00047831,0.00182095,0.00225626,0.00242444,-0.00215342,0.00027608,0.00295008,-0.00147491,0.00007454
1996/01/23,-0.00196311,-0.00012985,-0.00109937,0.00001128,0.00050560,-0.00077702,-0.00099432,0.00058806,-0.00121730,0.00188003,0.00148324,0.00021842,0.00060937,-0.00097772,-0.00038969,-0.00080315
1996/01/24,0.00379629,0.00061173,0.00022639,0.00042679,-0.00009427,-0.00168471,0.00036500,0.00072469,-0.00124033,0.00099780,0.00125220,0.00214266,-0.00027979,0.00280571,0.00051390,0.00093144
1996/01/25,-0.00346983,-0.00055107,-0.00082077,0.00132415,-0.00075306,-0.00046267,-0.00040113,0.00005105,-0.00069003,-0.00094230,0.00033526,0.00041874,-0.00069520,-0.00070632,-0.00089624,0.00001500
1996/01/26,-0.00027478,-0.00048033,-0.00048766,0.00074112,-0.00010369,-0.00034740,0.00007646,-0.00015910,0.00056127,-0.00034273,0.00059863,-0.00082357,0.00019854,0.00041649,0.00169746,-0.00122555
1996/01/29,0.00049637,-0.00134090,-0.00067255,-0.00070058,-0.00137887,0.00029137,0.00110503,-0.00050414,0.00020646,-0.00081023,0.00050257,-0.00080643,-0.00026102,-0.00017666,0.00035986,-0.00018506
1996/01/30,0.00249603,-0.00075633,-0.00011491,0.00004375,-0.00010294,0.00077553,-0.00128458,-0.00152762,-0.00053076,0.00101940,0.00012997,-0.00074880,-0.00050688,-0.00078381,0.00164145,-0.00049822
1996/01/31,-0.00041482,-0.00015390,0.00155598,-0.00169902,-0.00057158,0.00062897,0.00185973,-0.00049733,0.00073979,-0.00090038,-0.00171402,-0.00057554,0.00022590,-0.00052804,0.00085630,-0.00063490
1996/02/01,-0.00154838,-0.00028471,-0.00142182,-0.00065504,-0.00014779,0.00021368,0.00010719,-0.00249002,-0.00056779,0.00217456,-0.00049540,0.00155932,0.00084551,-0.00120420,0.00006701,-0.00011007
1996/02/02,-0.00095052,0.00047028,0.00003875,-0.00054744,0.00086159,0.00037559,-0.00123946,-0.00108178,0.00038529,0.00085978,0.00081285,0.00008688,0.00143417,0.00049694,-0.00152627,0.00049611
1996/02/05,0.00138255,-0.00004871,0.00071802,0.00107979,0.00045701,0.00033816,0.00003493,0.00032727,-0.00075222,0.00045791,0.00020981,0.00228924,0.00006296,0.00064542,0.00206900,0.00123323
1996/02/06,0.00126814,0.00112181,-0.00015703,0.00135610,0.00100120,-0.00023741,0.00090221,0.00080389,0.00059316,-0.00015757,0.00104932,0.00278222,-0.00003957,0.00099944,0.00048167,0.00017614
1996/02/07,-0.00291276,0.00023041,-0.00076130,0.00012870,0.00111134,0.00098557,-0.00023535,-0.00031153,0.00027162,-0.00113720,0.00077179,0.00355012,0.00083720,-0.00056793,0.00314707,0.00054262
1996/02/08,0.00192653,-0.00037826,0.00221737,-0.00183793,-0.00212198,-0.00035185,0.00154474,-0.00041373,-0.00003879,-0.00000587,-0.00137634,0.00071666,-0.00034398,0.00066504,0.00023718,-0.00055355
1996/02/09,-0.00217760,0.00020393,0.00088757,-0.00055829,0.00120465,0.00106698,0.00043676,0.00023974,0.00090550,-0.00094640,-0.00084378,0.00078318,0.00068816,0.00068553,-0.00094262,-0.00028680
1996/02/12,0.00122388,-0.00123020,-0.00127804,0.00176551,-0.00196645,-0.00107773,-0.00051511,0.00062110,0.00059168,-0.00042630,0.00003674,-0.00131610,0.00056786,-0.00160724,0.00140555,-0.00076486
1996/02/13,-0.00423248,0.00039002,-0.00115894,0.00045446,0.00094362,0.00042747,0.00071816,0.00038934,-0.00035167,0.00007954,0.00075078,-0.00134484,0.00023530,-0.00326565,0.00185347,-0.00076683
1996/02/14,-0.00112881,-0.00171414,-0.00005666,0.00030709,0.00020252,0.00002598,-0.00116978,-0.00103679,0.00028391,0.00105077,-0.00121941,-0.00015171,-0.00126357,0.00072842,-0.00233048,-0.00055343
1996/02/15,0.00018471,-0.00034166,0.00214977,-0.00179895,0.00149015,-0.00032943,0.00087609,-0.00042906,0.00077652,0.00115420,-0.00094656,0.00052004,-0.00050472,0.00118199,-0.00216317,0.00016215
1996/02/16,0.00079119,0.00021343,-0.00091364,0.00096410,0.00038680,0.00006421,-0.00084777,-0.00012838,-0.00038034,0.00083952,-0.00125234,0.00022348,-0.00084832,-0.00032350,-0.00230552,0.00000414
1996/02/19,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1996/02/20,-0.00007190,-0.00034531,-0.00110547,0.00058718,-0.00199049,-0.00041631,-0.00253375,-0.00107155,-0.00152939,0.00119750,-0.00031468,0.00027652,0.00001026,0.00006436,0.00052392,0.00076402
1996/02/21,0.00428059,0.00048490,-0.00058736,-0.00043000,-0.00056467,-0.00074416,0.00188205,0.00027003,0.00055739,-0.00170298,0.00212675,0.00095640,0.00033169,0.00126349,-0.00035906,0.00018970
1996/02/22,0.00415630,0.00018296,-0.00129700,0.00002198,0.00290848,0.00006028,0.00032934,-0.00107200,0.00020460,0.00011269,0.00200545,-0.00000034,0.00147034,0.00055213,0.00194657,0.00030332
1996/02/23,-0.00230602,0.00036321,0.00081903,-0.00007127,0.00159830,0.00113710,-0.00112739,-0.00025636,-0.00138737,-0.00223202,0.00253948,-0.00046941,0.00114608,-0.00208918,0.00052091,-0.00046617
1996/02/26,-0.00196089,-0.00080386,0.00017981,0.00132843,0.00195033,-0.00079319,0.00054631,0.00089379,0.00029686,0.00171684,0.00151530,0.00112678,-0.00125422,-0.00036950,-0.00326441,0.00197850
1996/02/27,-0.00150254,-0.00182671,0.00053302,0.00084522,-0.00108413,-0.00019593,0.00027769,0.00040492,0.00030524,-0.00131329,-0.00145997,-0.00074688,-0.00108453,-0.00204078,-0.00157401,-0.00163339
1996/02/28,0.00141060,-0.00066867,0.00051080,0.00005014,-0.00126726,0.00047336,-0.00028661,-0.00006074,-0.00075250,0.00042699,-0.00105249,0.00052022,-0.00113129,0.00046774,-0.00226262,-0.00098026
1996/02/29,-0.00043761,-0.00089406,-0.00152749,0.00111437,0.00099916,0.00024647,-0.00133701,-0.00024024,0.00140601,-0.00117936,0.00043410,0.00092017,0.00036067,0.00025165,-0.00151892,-0.00091728
1996/03/01,-0.00352426,0.00074409,0.00087183,0.00064984,-0.00005540,0.00052245,0.00119947,0.00044955,0.00057438,-0.00327785,-0.00210415,-0.00137010,-0.00069728,-0.00090492,0.00161419,-0.00108339
1996/03/04,-0.00198927,-0.00016667,0.00058817,-0.00000018,0.00050408,0.00027790,-0.00028087,0.00126673,-0.00003025,0.00145648,-0.00199217,-0.00035348,0.00041199,-0.00169937,0.00241170,-0.00000162
1996/03/05,0.00182678,-0.00002041,-0.00095863,-0.00037476,0.00067272,0.00084981,0.00131577,0.00008556,-0.00071868,-0.00011157,0.00323911,0.00104492,-0.00079068,0.00029392,0.00205114,0.00066840
1996/03/06,-0.00156312,0.00117084,0.00025250,-0.00049927,-0.00025614,-0.00029885,0.00007472,-0.00136669,0.00046520,0.00137037,0.00000177,-0.00022694,0.00078556,0.00037238,-0.00205400,-0.00010906
1996/03/07,-0.00089940,0.00036757,-0.00035740,0.00022071,0.00041961,0.00043829,0.00041135,-0.00046066,0.00090673,-0.00024389,0.00192757,0.00092538,0.00119251,-0.00047846,0.00000119,0.00081981
1996/03/08,-0.00563563,-0.00139582,-0.00085564,0.00203056,0.00011933,-0.00086520,-0.00354902,-0.00135655,-0.00032633,0.00013858,-0.00094759,0.00038340,0.00141733,-0.00254717,0.00071976,0.00003546
1996/03/11,0.00502397,0.00150334,-0.00111006,-0.00032808,0.00140209,-0.00088171,0.00170155,0.00022100,0.00193466,0.00058262,0.00170312,-0.00102906,-0.00026465,0.00294308,-0.00105828,0.00053987
1996/03/12,-0.00132765,0.00022562,0.00036592,-0.00002105,-0.00090933,-0.00091838,-0.00039011,0.00000892,0.00065400,-0.00045485,-0.00068470,-0.00017099,0.00047362,0.00058171,-0.00054589,0.00023276
1996/03/13,0.00388516,-0.00061799,-0.00004758,-0.00006213,-0.00052871,0.00173941,0.00186759,0.00031278,0.00000115,0.00192898,0.00078544,0.00024710,-0.00081605,0.00220209,-0.00160957,0.00040455
1996/03/14,0.00165815,0.00032428,0.00062199,-0.00127717,0.00162747,-0.00003025,0.00112577,-0.00028586,0.00034065,-0.00003455,0.00108630,-0.00079045,0.00012928,0.00013162,-0.00146724,-0.00128442
1996/03/15,0.00030943,-0.00061860,-0.00073332,0.00292092,0.00046464,0.00145472,-0.00058341,-0.00041902,-0.00181286,0.00064438,0.00169738,0.00118305,0.00103293,0.00088358,0.00068595,0.00100097
1996/03/18,0.00489461,0.00100209,-0.00011934,0.00194063,-0.00071491,-0.00064650,0.00117937,0.00058218,0.00048293,-0.00095046,-0.00010254,0.00066707,-0.00029507,0.00031289,0.00057684,-0.00115397
1996/03/19,-0.00228629,0.00074323,0.00033556,-0.00113857,0.00105959,0.00008437,-0.00044563,-0.00065816,0.00122365,-0.00020939,0.00034996,-0.00086450,0.00001262,-0.00219361,-0.00076423,-0.00051813
1996/03/20,-0.00379861,-0.00010501,0.00136921,-0.00145267,0.00137894,0.00177587,-0.00041062,-0.00024829,-0.00092212,-0.00220050,0.00044086,0.00053408,0.00068463,-0.00032325,-0.00070648,0.00042407
1996/03/21,-0.00179883,-0.00037346,-0.00073032,0.00065753,-0.00085680,-0.00013754,-0.00021973,0.00004779,-0.00115803,-0.00065631,0.00079850,0.00017052,0.00053007,0.00051385,-0.00152352,-0.00015903
1996/03/22,-0.00038178,0.00076158,0.00023583,-0.00012814,0.00129369,-0.00035665,0.00022461,0.00065052,-0.00024240,-0.00071579,0.00016577,-0.00036265,-0.00130497,-0.00000773,0.00066677,0.00030197
1996/03/25,-0.00315693,-0.00009851,0.00058880,-0.00047840,-0.00039088,0.00056958,-0.00124572,0.00042469,-0.00020128,-0.00117599,-0.00285701,0.00124340,0.00044171,-0.00343474,0.00194383,0.00042540
1996/03/26,0.00022358,-0.00085562,-0.00029495,0.00099883,-0.00231581,-0.00000005,-0.00015569,-0.00072743,-0.00054414,-0.00110037,0.00053283,0.00064645,-0.00005481,-0.00110486,-0.00019180,-0.00124739
1996/03/27,0.00127781,-0.00058062,-0.00103767,-0.00109673,0.00091633,0.00012688,0.00034960,-0.00009575,-0.00013883,0.00166760,0.00172667,0.00065197,-0.00052885,0.00113224,-0.00176060,0.00186883
1996/03/28,0.00099978,-0.00026269,-0.00001392,0.00151700,-0.00007216,0.00002395,0.00035034,-0.00056940,0.00027297,-0.00087827,0.00168796,-0.00035173,0.00026355,0.00110427,-0.00008957,0.00058442
1996/03/29,0.00094298,-0.00122213,-0.00016145,-0.00136433,0.00034113,0.00044857,0.00071167,0.00043636,-0.00028926,0.00098282,0.00057041,0.00147043,-0.00077772,0.00207676,-0.00438103,0.00145258
1996/04/01,0.00083246,0.00252999,-0.00020204,0.00012236,-0.00065199,0.00068618,0.00104089,0.00099658,0.00032906,-0.00050871,0.00258782,0.00027827,0.00060205,-0.00019697,0.00145377,-0.00058077
1996/04/02,0.00002542,0.00058139,0.00062469,-0.00017988,0.00027807,0.00030194,0.00049175,-0.00011303,-0.00002374,-0.00101877,0.00263639,0.00037893,-0.00014729,0.00071472,-0.00119836,0.00050547
1996/04/03,0.00136054,-0.00008524,0.00049151,0.00094299,-0.00128510,0.00062142,0.00064608,0.00067502,0.00032623,-0.00095048,-0.00118717,0.00128144,0.00035918,0.00200628,-0.00217456,0.00005645
1996/04/04,-0.00173678,-0.00025566,-0.00139922,-0.00061517,-0.00077173,-0.00038233,0.00015433,0.00004952,0.00050876,0.00185477,0.00229724,-0.00081176,0.00032547,-0.00000424,0.00021866,0.00012214
1996/04/05,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1996/04/08,-0.00037553,-0.00083232,-0.00011377,0.00152225,0.00080575,-0.00049255,-0.00155248,-0.00026451,0.00001213,0.00111661,-0.00141719,0.00026036,0.00037190,0.00178072,-0.00064105,0.00117808
1996/04/09,0.00241595,0.00129153,0.00083685,0.00044078,0.00012825,-0.00126261,0.00057699,0.00124769,-0.00048867,0.00266961,-0.00125053,-0.00126721,-0.00024396,0.00059240,-0.00443887,-0.00075439
1996/04/10,-0.00106104,0.00007629,-0.00030782,-0.00045719,0.00102750,0.00019705,-0.00107925,-0.00098764,0.00190632,0.00180329,-0.00162180,0.00032550,0.00003797,-0.00033831,-0.00279196,0.00021257
1996/04/11,0.00063852,0.00071445,-0.00047199,0.00038130,0.00031951,-0.00036893,-0.00096191,0.00101994,0.00026751,-0.00162032,-0.00074284,0.00044323,-0.00095784,0.00063551,-0.00050078,0.00040994
1996/04/12,0.00223682,-0.00081424,0.00054640,0.00057048,-0.00115504,0.00109864,0.00182882,0.00066634,0.00007831,-0.00105663,-0.00036100,0.00050345,-0.00088122,0.00090724,-0.00004455,-0.00088967
1996/04/15,0.00187251,-0.00082070,0.00063299,-0.00062798,0.00047701,0.00069134,0.00024678,0.00073981,-0.00013652,-0.00062911,-0.00049576,0.00053431,0.00014634,0.00071908,0.00019749,0.00040214
1996/04/16,0.00140354,0.00072613,-0.00082305,0.00156986,0.00205609,0.00031530,0.00067427,-0.00079473,0.00065916,0.00129596,0.00228640,0.00066322,-0.00015755,0.00308761,-0.00010585,0.00024593
1996/04/17,-0.00223396,0.00089731,-0.00000565,0.00053025,0.00085979,0.00084476,-0.00002828,-0.00110364,0.00006003,-0.00149852,-0.00051904,-0.00103412,0.00068763,-0.00078824,-0.00138085,-0.00132341
1996/04/18,0.00229274,-0.00103049,-0.00043663,0.00042466,0.00048880,0.00037557,-0.00105799,-0.00071748,0.00076940,0.00006253,-0.00037693,0.00123754,-0.00040745,0.00185205,-0.00175109,0.00008754
1996/04/19,0.00076373,-0.00030402,0.00142547,-0.00000069,0.00032654,-0.00050482,0.00013045,0.00025984,-0.00004130,0.00046428,-0.00034475,-0.00091690,0.00037423,-0.00052674,-0.00086763,-0.00064935
1996/04/22,0.00206243,0.00091997,0.00067234,-0.00043277,0.00150270,-0.00076084,0.00063114,-0.00141550,-0.00021590,0.00011489,0.00112895,-0.00011661,0.00063125,0.00137897,-0.00141578,-0.00081103
1996/04/23,0.00268962,-0.00050654,-0.00010351,-0.00069390,0.00142775,-0.00070626,0.00202435,0.00005147,0.00060856,0.00093637,0.00157195,0.00067107,-0.00073440,0.00217117,-0.00065050,0.00222083
1996/04/24,0.00072963,-0.00149710,-0.00062604,-0.00032034,0.00011033,-0.00065778,0.00053467,-0.00018612,0.00021579,0.00123166,-0.00091393,-0.00056587,0.00045701,0.00085845,-0.00164715,-0.00024526
1996/04/25,0.00148954,0.00012923,-0.00002261,0.00024769,0.00010320,-0.00096423,0.00150817,0.00138455,-0.00078612,0.00104086,-0.00210987,0.00159386,-0.00059243,0.00143244,-0.00136237,-0.00036607
1996/04/26,-0.00084401,0.00003502,0.00015049,-0.00026471,0.00096528,0.00113514,-0.00014516,-0.00023825,-0.00084087,-0.00144950,0.00007389,0.00009276,0.00091793,-0.00234731,-0.00146764,-0.00051062
1996/04/29,-0.00062029,0.00025373,0.00025292,-0.00072347,-0.00082409,0.00007769,0.00065944,0.00008777,-0.00000531,-0.00112801,0.00062936,0.00145654,0.00001856,0.00096688,-0.00075814,0.00019375
1996/04/30,0.00003598,0.00013794,0.00103807,-0.00067306,0.00025097,-0.00017753,-0.00040939,0.00058366,-0.00041317,-0.00089257,-0.00048222,-0.00088330,-0.00013040,0.00056938,-0.00016394,-0.00046242
1996/05/01,0.00115862,-0.00001985,-0.00093464,-0.00098896,0.00030956,0.00072679,-0.00056238,0.00007858,-0.00014720,0.00033611,-0.00075918,-0.00046200,-0.00107511,0.00120249,-0.00156689,0.00005644
1996/05/02,-0.00319943,0.00105103,-0.00077019,0.00102425,0.00022656,-0.00167672,-0.00148986,0.00011359,0.00063722,-0.00063497,-0.00124056,-0.00085388,-0.00161519,-0.00092764,-0.00170285,0.00012821
1996/05/03,0.00156153,0.00026640,-0.00120940,-0.00021151,-0.00139015,0.00025440,0.00122667,-0.00078067,-0.00105257,0.00062370,-0.00008498,0.00102742,-0.00038224,0.00258952,-0.00247345,-0.00028562
1996/05/06,0.00185662,-0.00020264,0.00067677,0.00036462,-0.00024008,-0.00095102,0.00073586,0.00038425,0.00106824,0.00047330,-0.00033213,0.00014952,-0.00060340,0.00232434,-0.00136835,-0.00004180
1996/05/07,-0.00141411,0.00017508,0.00047322,-0.00005348,-0.00018464,0.00031307,-0.00089398,-0.00045479,-0.00003979,-0.00132626,0.00078456,0.00052112,0.00068530,-0.00047271,-0.00006727,-0.00045150
1996/05/08,0.00248795,0.00213759,0.00108415,0.00015971,-0.00043265,0.00154771,-0.00037437,0.00120195,-0.00056342,-0.00125258,-0.00001912,0.00093665,-0.00013479,0.00012469,0.00204593,0.00002032
1996/05/09,0.00100672,0.00047758,0.00030054,-0.00083379,0.00067147,-0.00034151,0.00098558,0.00087126,-0.00016538,-0.00006559,0.00068934,0.00004674,-0.00037181,0.00065011,-0.00303386,-0.00157823
1996/05/10,0.00266973,-0.00074694,0.00099208,-0.00114818,0.00146318,-0.00012181,0.00004468,0.00146649,-0.00022289,0.00021112,0.00284354,-0.00048931,-0.00061104,0.00051646,-0.00004858,0.00032404
1996/05/13,0.00035552,-0.00066434,-0.00033608,-0.00152536,0.00137988,-0.00042712,0.00058925,-0.00025146,-0.00010362,0.00081792,0.00157937,0.00108004,-0.00026189,-0.00196152,0.00298164,0.00110886
1996/05/14,0.00012637,-0.00038513,-0.00107954,-0.00053675,0.00148997,0.00115011,-0.00060107,-0.00003563,-0.00029893,0.00002503,0.00048574,0.00041079,-0.00080358,-0.00002424,-0.00032768,0.00016566
1996/05/15,-0.00017131,-0.00119298,-0.00016713,0.00058858,-0.00212475,-0.00001007,0.00054901,0.00049781,0.00000220,-0.00002423,0.00008272,0.00077483,0.00062666,0.00021138,-0.00124679,0.00054594
1996/05/16,0.00018636,0.00062410,-0.00108947,-0.00059231,0.00096458,-0.00024947,-0.00025430,-0.00101885,-0.00089507,0.00101514,0.00123403,-0.00010659,0.00042077,0.00112330,-0.00052132,0.00107014
1996/05/17,-0.00010571,0.00038761,0.00006808,0.00078859,-0.00049747,0.00030650,-0.00026126,0.00066296,-0.00012582,-0.00185227,0.00083111,-0.00109510,0.00052208,-0.00019307,-0.00038289,0.00091138
