Dates,Beta,Book-to-Price,Dividend Yield,Earnings Quality,Earnings Variability,Earnings Yield,Growth,Leverage,Liquidity,Long-Term Reversal,Mid Capitalization,Momentum,Profitability,Residual Volatility,Size,Investment Quality
6/24/1997,0.001598387,0.000937646,0.000322364,0.000186019,0.000833841,-0.000257115,0.000867144,-0.000432914,0.000481961,0.001399591,-0.0002408,0.000629397,0.000503764,0.000342806,0.00263274,0.000548018
6/25/1997,-0.000129339,0.000705297,-0.000588087,0.000617582,0.000564255,-0.000933022,0.00042439,0.000068556,0.001236951,0.000349483,-0.001302273,0.001727677,0.000133201,0.00006007,0.000071661,0.000503206
6/26/1997,-0.001013108,-0.000396652,-0.000338952,0.00004325,0.000732162,-0.00016904,-0.000246438,-0.000576456,-0.000231788,-0.000453682,-0.000812152,-0.000200953,-0.000602193,-0.000276907,0.000128565,0.000664696
6/27/1997,-0.000230087,-0.000122708,-0.001048289,0.000161292,-0.001272085,0.001000163,0.000273985,-0.00050411,0.000085721,-0.000614044,-0.000164754,0.000332345,-0.001442883,-0.000353589,-0.001065327,0.000128922
6/30/1997,-0.000203905,-0.000985292,-0.000240964,0.000264495,-0.001283234,0.001177462,0.000895674,-0.000594505,0.000114655,-0.000106843,0.000067649,-0.000311313,-0.00015356,0.003083416,-0.003383522,0.000187452
7/1/1997,0.001134608,0.000901824,0.000668248,-0.000892796,0.00085566,-0.000041684,-0.000567149,0.00077652,0.000034522,0.001031426,-0.001883457,0.00101236,0.000503667,-0.002043882,0.0024748,-0.000035436
7/2/1997,0.001882539,0.001225543,0.000277843,0.000182595,0.000133666,0.000390721,-0.000541654,0.000228589,-0.00026323,0.000012073,0.0007188,0.000257283,-0.000198996,-0.001220657,0.002372611,-0.000262673
7/3/1997,0.001383348,-0.000065952,0.000549522,-0.000627855,0.000179011,0.000756603,-0.000347664,-0.000138405,-0.000046295,0.000438028,0.000095663,0.003047581,-0.00048297,0.000670447,0.001058847,0.000079071
7/4/1997,-0.000093108,-0.000452557,0.000023517,0.000207623,0.000095046,0.000372978,0.000581801,-0.000209997,-0.000424568,0.000584453,-0.000503433,0.000832978,-0.000029303,-0.001204182,0.000133205,-0.00076139
7/7/1997,-0.000353927,0.000541101,0.00051843,-0.00006033,-0.000209999,0.000892112,0.000131577,-0.000115417,0.000671642,0.000263729,0.000292233,0.002510724,0.000312859,0.000538549,-0.000530065,-0.0004784
7/8/1997,0.000355478,0.000613011,0.000144894,-0.000693558,0.000175741,0.000667944,0.000787491,0.00023868,0.000947991,-0.000580832,0.000832619,0.001748391,-0.000912561,-0.000346495,0.000607965,0.000121684
7/9/1997,-0.001668837,-0.000101221,-0.000423526,-0.000033278,-0.000233607,0.001157961,0.001447357,-0.000231412,0.000410228,-0.000382058,-0.000489241,0.000950758,-0.000657641,-0.000504974,-0.000257868,0.000528825
7/10/1997,-0.001396707,-0.000556531,0.000815009,-0.000674692,-0.000119725,0.000879616,0.000520437,-0.000193576,0.000886547,0.000581006,-0.000244744,0.001780462,-0.000738448,0.000200609,0.000166632,0.000416624
7/11/1997,0.000312627,-0.000961279,-0.000185554,0.000485408,0.000540541,0.000394667,0.000130091,-0.001079189,0.001491041,0.001471948,0.001412439,0.000494325,0.000458546,0.001306706,-0.000256479,-0.000395338
7/14/1997,-0.000454745,0.000107738,-0.000226771,-0.000042084,-0.000142177,-0.000521737,-0.000585719,-0.000249857,0.001500454,0.000021178,0.000348564,0.001256154,0.001109393,0.002239835,0.000894559,0.000097654
7/15/1997,-0.000430725,-0.000688552,0.000299409,-0.000482587,-0.000070852,0.000605378,0.000269675,-0.000311359,-0.000400748,0.000347655,-0.001140396,0.000514261,-0.000167326,0.001513176,0.00041706,0.000006301
7/16/1997,0.000883631,0.000345681,-0.000825814,0.000477119,0.00048391,-0.000118663,0.000524052,-0.000306375,0.001749177,0.000617524,-0.000061665,0.003828197,0.000974666,0.000269252,0.001876167,-0.000083181
7/17/1997,-0.000043543,-0.000706213,-0.000831645,0.001098841,0.001999811,0.000144128,0.000746334,-0.000473425,-0.001440941,-0.000181915,0.000371141,-0.001271783,0.000077179,-0.002324307,0.000017293,0.000592739
7/18/1997,-0.002439455,-0.001037827,0.000671684,-0.000306776,0.000511696,0.0002037,-0.000886649,0.000218299,-0.000009269,-0.000088885,0.000433584,0.00179233,0.00062135,0.000120629,-0.003011898,-0.000339589
7/21/1997,-0.000210745,-0.000035139,-0.000041985,0.000246491,0.000395141,0.001052447,0.000401837,-0.000549563,-0.001569229,-0.001020539,-0.000313092,-0.003484615,-0.000455677,-0.002216794,0.00042383,0.000493131
7/22/1997,0.001541621,0.000012938,0.000159501,-0.000556247,-0.000195485,0.000422115,-0.000720669,0.000695017,0.000921225,0.00014605,-0.000411887,-0.000962149,-0.000449416,0.000408817,0.003088146,-0.000166863
7/23/1997,0.0016232,0.001041574,-0.000837199,-0.000455785,-0.000018992,0.000586439,-0.000342651,0.000453418,0.000495929,0.001104518,0.000230018,0.001636555,0.000133678,-0.000095136,0.001284594,-0.000304325
7/24/1997,0.000541717,0.000125842,-0.00004242,0.00047531,0.00076101,0.000670658,0.000781216,-0.000009244,0.000647409,0.000989368,-0.000178457,0.000682336,-0.000337745,0.000802316,0.000841498,-0.000027369
7/25/1997,-0.001222745,0.000451232,-0.000298426,0.000035298,-0.0000003,-0.000258782,0.000237132,0.00021317,0.001079359,0.000175738,-0.000056065,0.000297603,0.000739871,0.000852943,-0.00022089,-0.000099534
7/28/1997,-0.000241225,0.000029616,-0.000080814,0.000225213,0.000147241,0.001168693,0.000738661,0.000340869,0.000633506,0.00095484,-0.000116673,0.000533324,0.000134992,0.000295141,-0.000118586,0.000912026
7/29/1997,-0.000788421,0.001210269,-0.000500957,0.000233288,0.000318314,0.000866506,-0.000033378,-0.000176433,0.000685127,-0.000318433,-0.000947906,-0.000377747,-0.000158896,-0.001393844,0.001568124,0.000081211
7/30/1997,-0.000154253,0.000588362,-0.000851099,0.000671469,0.000057071,0.0002123,0.000775592,-0.000122219,0.000440229,0.000922,0.000123105,-0.000205591,-0.000349791,-0.001637171,0.001185907,-0.000253623
7/31/1997,-0.000559981,0.000445259,-0.000724466,0.0001565,0.000179603,0.000965885,0.000641979,-0.000365462,0.00028725,0.001040156,0.000429517,0.001484795,0.000307542,-0.001953092,0.000170043,0.000085547
8/1/1997,-0.001973586,-0.000824743,-0.00062671,0.000665005,0.000218925,0.001073868,-0.000056219,-0.000315675,0.000410457,0.000885536,-0.000154648,0.000946513,-0.000464778,-0.000617468,-0.001053129,-0.000298517
8/4/1997,0.000520024,0.000261405,0.000896816,-0.000215636,0.000825028,0.000282279,0.000186772,-0.000039634,-0.000712006,0.000230117,0.000678362,0.002084502,-0.000147706,0.000664477,-0.000202154,-0.000179453
8/5/1997,0.001970395,-0.000268596,-0.000927436,0.001075835,-0.000127624,0.001153416,0.000126421,-0.000340156,-0.000510375,0.00097185,0.001432961,-0.001111578,-0.000846661,0.001646295,-0.000979985,-0.000152651
8/6/1997,-0.000444294,0.00023553,-0.001824165,0.000015558,0.000129436,0.001130646,0.000923764,-0.000198973,0.001750231,0.000859956,-0.000609725,-0.000739341,0.000612332,-0.000304701,0.002288327,0.000591046
8/7/1997,-0.001433227,-0.000256452,-0.000973935,0.000191044,-0.000098355,0.000729739,-0.000745162,-0.000345363,0.000309725,0.000668319,-0.00046799,-0.000583628,0.000361352,-0.000390148,-0.000840372,-0.000241308
8/8/1997,-0.001924347,0.000275169,0.000383615,-0.000135935,-0.000066535,-0.000579945,-0.000793044,0.00057154,-0.000712844,-0.000373411,0.000657839,-0.000183189,-0.00005193,0.001055568,-0.001190523,-0.000094186
8/11/1997,-0.000390096,-0.000579615,0.000416863,-0.000010064,0.000279782,0.001639733,0.000228627,-0.000267526,-0.001853125,0.000651876,-0.000780169,-0.003577304,0.000118045,-0.002138995,0.000429274,0.000457696
8/12/1997,-0.000089357,0.000134777,-0.000452263,0.000109878,0.00004476,-0.000073261,-0.00069593,0.000071183,0.000451673,-0.000206724,-0.00011903,-0.000036139,-0.000561362,0.000403981,-0.001419078,-0.000145167
8/13/1997,-0.000372202,0.000628488,-0.000154105,0.000762319,0.000018371,-0.000515955,0.000396756,0.000419198,0.000443632,-0.000553981,0.000050903,0.000449797,-0.000063101,-0.0000407,-0.001014069,0.000361746
8/14/1997,0.000281142,-0.001134388,0.000257282,0.000368126,0.000546371,0.000570529,-0.000160661,-0.00012325,0.000596357,0.000799412,-0.000104722,0.001722912,0.000000026,-0.000666277,-0.00056659,-0.000044521
8/15/1997,-0.002608817,-0.001213209,0.000046622,0.000658269,0.000152714,0.000217756,0.000120559,0.000157913,-0.000767981,0.00006056,0.00026717,0.000748368,0.000584181,-0.000967884,-0.003594589,-0.000760295
8/18/1997,0.000270275,0.000696364,0.000206344,-0.000186305,0.000018263,0.000202184,-0.000743555,-0.0006067,-0.000198365,-0.000181394,-0.001079635,-0.000618424,-0.000224661,-0.000682754,0.002293414,0.000149145
8/19/1997,0.003166548,0.000047937,0.000653595,-0.000277564,-0.000049203,-0.000405561,-0.000480594,-0.000010051,0.000797177,-0.000129447,0.000651824,-0.000632229,-0.000259481,0.002813381,-0.000359125,0.000167069
8/20/1997,0.002243907,0.00046218,0.00044721,-0.000057358,-0.000029482,-0.000507964,-0.000274815,0.000561654,0.002092406,0.000017188,0.000073299,0.00183787,0.000447887,0.003116422,0.000570462,0.000250975
8/21/1997,-0.000992906,0.00013931,0.000548502,0.0005839,0.000138459,0.000145115,0.000572769,-0.000130617,0.00013,-0.000571812,-0.000574139,0.00218553,-0.00016337,0.001724732,-0.002210038,0.000002689
8/22/1997,-0.001433008,0.000616115,0.000627136,0.00049145,-0.000046712,0.000875233,-0.000945044,0.00009774,-0.000564057,0.000494543,0.000240396,-0.000048048,0.00036503,0.000333403,-0.000560351,-0.000706596
8/25/1997,0.001361504,0.000660111,0.000183465,0.000220076,-0.000643318,0.000047358,-0.000537967,0.000334077,0.000022663,-0.000034305,0.001004741,-0.001170478,-0.000245434,0.001940303,-0.001530127,0.000362447
8/26/1997,-0.001120433,-0.000342323,0.000363095,-0.000301427,0.000537139,-0.000242388,0.000523291,-0.000876664,-0.000056633,0.000642082,0.000041857,-0.00177916,-0.000188714,0.000471948,-0.001298855,0.000437417
8/27/1997,-0.000274043,0.00013061,0.000021348,-0.000664043,0.000080154,0.000217757,0.000340073,-0.000625742,-0.000226446,0.00070233,-0.000885074,-0.001288179,-0.000596057,0.000266856,-0.000836883,0.000034184
8/28/1997,-0.001484954,0.000254742,-0.000636671,0.001252498,-0.0006837,0.000200818,0.000249286,0.000835304,-0.001373244,0.000358819,0.000237058,0.000384684,-0.000827311,-0.000418719,-0.002785991,0.000008985
8/29/1997,-0.000975167,0.00057867,-0.000094118,0.000428887,0.000058954,-0.000460063,-0.000326464,-0.000308045,-0.000334093,-0.000183144,0.00099857,-0.000139921,-0.000111076,0.002199192,-0.00135463,0.00005158
9/1/1997,0.001050508,0.000182647,0.000365304,-0.000232298,0.000016646,-0.000106192,0.000216279,0.00014942,-0.000915383,-0.000672776,-0.000048669,-0.001370581,-0.00016539,-0.000761098,-0.000278604,0.000075908
9/2/1997,0.005131283,0.001442076,-0.0003862,0.000103135,-0.000371359,0.000044582,0.000588011,-0.000651725,0.00061321,0.000271179,-0.000983065,-0.001167192,0.00038454,-0.001574601,0.003634327,0.000281603
9/3/1997,0.000503687,0.000785392,-0.000573558,0.000590138,0.000048778,-0.000229212,-0.000416273,-0.000283052,0.001553005,0.00060825,-0.000642791,0.005452008,0.000898735,0.000941366,0.000234222,0.000032639
9/4/1997,0.000776441,0.000314954,-0.000775048,0.000670479,-0.000389452,0.000871806,0.000607055,0.000202614,-0.000857272,0.000088315,-0.000717022,-0.000132984,0.000358997,-0.000897384,-0.000723277,-0.000442769
9/5/1997,0.000384551,0.0004577,-0.000111974,0.00008134,-0.000449996,-0.000186708,0.000541571,-0.000625803,0.001757405,0.00018831,-0.000189324,-0.00078608,0.000170183,0.002643729,-0.000897055,-0.000617999
9/8/1997,0.000869013,-0.00031135,-0.000272952,0.00094004,-0.000040682,0.000155941,0.000484376,-0.000236419,0.000574991,-0.000877664,0.00030664,-0.001059714,0.000328562,-0.000259285,-0.001963298,-0.000168229
9/9/1997,-0.00163362,-0.000215195,0.000168002,0.000133556,-0.000360407,0.000066674,0.00032848,0.000346463,0.001159692,-0.000437317,-0.001213871,-0.000031194,-0.000520092,0.000521446,-0.000233824,0.000105606
9/10/1997,-0.002129101,-0.000497303,-0.000364939,-0.000113074,0.000078458,0.000616426,0.000815615,-0.000162817,0.00026548,0.000414619,0.000336481,0.001139567,-0.000600681,-0.000103416,-0.002790812,0.00000423
9/11/1997,-0.002113328,0.000016432,0.000482254,-0.000511035,0.000131416,0.000321763,0.000583154,0.000238784,0.000409628,0.000637854,-0.000362981,0.000608706,-0.000459157,0.000102644,-0.001251319,-0.000496404
9/12/1997,0.000121786,-0.000285998,0.000529827,-0.000379151,-0.000381219,0.000419406,-0.000163142,0.000182117,0.000247708,0.001165262,0.000493761,0.001044745,-0.000237379,0.000625455,-0.000474059,0.000221203
9/15/1997,0.000060057,-0.000842846,-0.000515723,-0.000712283,-0.000298942,-0.000195,-0.000172536,0.000039235,-0.000358035,0.000393151,-0.000349234,-0.000774243,-0.000133093,-0.001516884,-0.000734163,0.000026211
9/16/1997,0.002999909,0.001024739,0.001001316,0.000511522,-0.000265593,0.00008205,-0.000213335,0.000301784,-0.000089563,-0.000932548,-0.000882593,0.001412602,-0.000120418,-0.001440871,0.002679617,0.000091498
9/17/1997,0.000550713,-0.00025826,-0.000356809,0.000109323,0.000126152,0.000167432,0.000673291,-0.000258005,0.000155513,-0.000387568,-0.000535734,0.003572692,-0.000138563,-0.000372822,-0.000407504,-0.000293039
9/18/1997,0.000827341,-0.000510376,0.00000878,0.000522766,-0.000329939,0.000391904,-0.000184484,-0.000552941,-0.000040008,-0.000075809,0.000023214,0.000596729,-0.000114404,-0.000728378,0.001083754,0.000078946
9/19/1997,0.000318434,0.000024623,0.000161124,0.000088583,-0.000176099,0.000670212,0.000013399,-0.000753609,0.001037177,-0.000234567,0.000166259,0.00175212,0.000852959,0.000235439,0.000098893,-0.000745996
9/22/1997,0.001326235,0.000382842,-0.000460267,0.000394543,0.000440023,0.000231946,0.000878869,-0.00046326,-0.000293948,0.000078477,0.000613264,-0.000105567,-0.00045729,-0.000726275,0.001155434,0.000418677
9/23/1997,-0.000368865,-0.000127324,-0.000356539,0.000454476,0.000263677,0.00027214,-0.000344435,-0.000116182,-0.001202054,-0.001271345,-0.001072432,-0.000391335,0.000197975,-0.00125989,-0.001523656,-0.000154586
9/24/1997,-0.00215991,-0.000256448,-0.000402652,0.000922925,0.000856755,-0.000569569,0.00056567,-0.000167348,-0.000477807,0.000179955,-0.000392662,0.000887401,-0.000198644,-0.001168686,0.000726388,0.000295268
9/25/1997,-0.002241793,-0.000841364,-0.001318255,0.000652474,0.001288256,-0.000066633,-0.000282962,-0.000530916,-0.000150357,0.00034731,-0.000626307,0.000469029,-0.000492218,-0.000703305,0.000489348,-0.000386907
9/26/1997,-0.001115235,-0.000234996,-0.000680547,0.000696791,0.000659014,0.000704257,0.000592023,-0.000389238,-0.000022797,0.000605362,-0.000329136,0.00141195,-0.000276828,-0.000766837,0.002536768,-0.000451404
9/29/1997,-0.001324548,-0.000085021,-0.000501413,0.000899652,-0.000828345,0.000456244,0.000728648,0.000290727,-0.000232576,0.001516398,0.001148477,0.000965864,-0.000389961,0.000553183,0.002414749,-0.000731116
9/30/1997,-0.000603458,0.000718924,-0.000997593,-0.000747084,0.000186837,-0.000749803,0.000738535,0.000015596,0.000027858,0.000492112,-0.000114663,0.001770194,-0.000046859,0.001268863,-0.001161071,0.000475219
10/1/1997,-0.000585275,0.000381355,0.000245389,-0.00001664,0.000434098,0.000441332,0.000475748,0.00023496,-0.000279296,-0.000472718,-0.000717063,0.003837078,0.000419527,-0.001525797,0.001761919,0.000555527
10/2/1997,-0.000436546,-0.000294571,-0.000654559,0.000014369,-0.000016609,0.00084972,-0.000626829,-0.000542501,0.000741678,0.000152716,-0.001061518,0.002019436,0.000318975,-0.00007291,-0.000075056,-0.000571556
10/3/1997,0.001876674,0.001716853,0.000570555,0.000748922,0.000598172,-0.000623257,0.000172168,0.000274199,0.001323648,-0.000383128,-0.000298316,0.003059459,0.000853862,0.000251165,0.000055452,-0.000205054
10/6/1997,0.001105084,0.000463534,0.000263005,-0.000074971,0.000413472,0.000321282,-0.000701832,-0.000217727,-0.000300818,-0.001035089,-0.000958003,0.001308602,-0.000279663,-0.000810131,-0.000692167,-0.000008366
10/7/1997,0.000591895,-0.000657797,-0.000536205,-0.000547187,0.000965471,0.000537349,0.000122521,-0.000200351,-0.001001046,0.000071891,-0.000866875,0.000097971,-0.00011767,-0.001345781,0.000030598,0.000006652
10/8/1997,-0.001412684,-0.000344168,-0.000302914,-0.000418063,-0.000417599,0.000546853,0.001405702,-0.000270119,0.001123078,0.000569601,-0.000240202,0.000545482,-0.001158924,0.000550118,-0.000999959,-0.000314258
10/9/1997,-0.000699024,0.000491004,-0.001208995,-0.000751607,0.000060052,0.000600951,0.000031217,-0.000049097,0.000458585,0.000103948,-0.000052656,-0.000687401,0.000031435,0.000005266,-0.000821774,0.000096262
10/10/1997,-0.00058033,-0.000000484,-0.000574021,0.000074898,0.000200823,0.001138625,-0.000218939,-0.00033626,0.00034295,0.000241088,-0.000211698,-0.000355384,-0.000618481,0.000680618,-0.000654477,0.000178313
10/13/1997,0.00048684,0.000438714,0.000540881,-0.000240134,0.000037162,0.00049093,0.000291292,-0.00031848,0.001376873,0.00012934,-0.00036373,-0.000933038,0.000378612,-0.00043356,0.000291865,0.000267414
10/14/1997,-0.000026845,0.000511627,-0.00035969,-0.000469525,-0.000067837,0.000262053,-0.000776967,0.000524279,-0.000356243,-0.000214617,0.000066309,0.000452995,0.00079524,-0.001918951,0.000640255,0.000139989
10/15/1997,-0.000306453,-0.000261775,-0.000024203,-0.000191905,-0.000491763,0.000125044,0.000123663,0.000194372,-0.000820524,0.000221404,0.000109881,0.000785374,0.000271398,-0.000720408,-0.000658403,-0.000223759
10/16/1997,0.000259222,0.000796119,0.000948126,0.000476164,0.000346402,-0.000687129,0.000282018,0.000970909,-0.000550531,-0.000869709,0.000522868,-0.000399324,0.000450395,-0.001380086,-0.000497573,0.000205514
10/17/1997,-0.001543766,-0.000120794,0.000482923,0.000423668,-0.000018337,0.000155035,-0.000275208,-0.00014191,-0.001171991,0.000502174,-0.000789593,-0.001258183,-0.000239313,-0.002772565,0.00093816,-0.000167252
10/20/1997,0.000928969,0.000907459,0.000117626,-0.000083099,0.000165998,0.000360829,-0.000123048,0.000305798,-0.000660856,0.000305707,0.000521956,-0.004213056,-0.000552139,0.00036399,-0.000741919,0.000654275
10/21/1997,0.001845113,0.000782201,0.000392045,-0.000575448,-0.000425842,-0.001578789,-0.000592542,0.000044485,0.000541343,-0.000491693,-0.000339475,-0.000161256,-0.000159081,0.001974588,0.000925966,0.000272618
10/22/1997,-0.000333428,0.000491729,0.001601946,-0.000117292,0.000228543,-0.001994745,0.000651411,0.000746421,-0.000172575,0.000215311,-0.000092252,-0.002137516,0.000196839,0.001316416,-0.001178414,0.000569923
10/23/1997,-0.002859922,-0.000439495,0.00097199,0.000131426,-0.000568124,0.000211794,0.000219006,0.000014582,-0.002703684,0.000042024,-0.000725716,0.0008002,-0.000036957,-0.004204403,-0.000158253,0.000197224
10/24/1997,0.00059797,0.00106672,0.000314936,-0.000231242,0.000207505,-0.000464872,-0.000366171,0.000804485,-0.001592626,-0.001291981,0.000423161,-0.000207434,0.000555811,-0.001265273,-0.003110272,-0.000331492
10/27/1997,-0.007016142,0.000951295,0.001632686,-0.000834014,-0.001408714,0.000579129,-0.000190665,0.001213392,-0.007677257,-0.002388487,-0.00031019,0.000735653,0.001481605,-0.009793144,-0.000756132,0.000126039
10/28/1997,0.002732194,-0.000392338,0.0017951,-0.000911001,-0.001767144,-0.000040567,-0.000288274,0.000109542,0.003473864,0.001646498,-0.00051373,-0.003423303,-0.001483914,0.00662511,0.004450626,0.000510143
